danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.584,0.696,-3.836,0.0694,0.000728,0.0,0.184,0.699,137.112,6sDP4912wjwB7BJhbSnjS1,153347
0.615,0.711,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,7xkQdy0cy5ymoWT7nedvLz,221253
0.466,0.759,-4.978,0.199,0.0521,0.0,0.0587,0.328,160.033,1jUA4rb6ZCv4gby4YU53xq,264373
0.706,0.322,-14.108,0.0467,0.528,2.37e-06,0.576,0.305,135.154,665Jxlgi1HamPKbW1vwzx4,221133
0.84,0.476,-7.918,0.0629,0.0264,0.0,0.0865,0.767,139.987,4EI8VuxUuIHKfafU72emqz,201400
0.384,0.438,-9.149,0.0362,0.753,0.0,0.101,0.287,87.903,5EQzuYfTZt7B2LqlvTF49l,456867
0.663,0.861,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,4356Typ82hUiFAynbLYbPn,220800
0.554,0.767,-5.043,0.0497,0.114,0.0,0.231,0.497,122.846,3JMAdPq5TUOKBGsTATjLEH,225747
0.634,0.901,-6.508,0.0333,0.0061,9.01e-06,0.0419,0.687,122.851,4V9BTST4BSkvOL4xIQNHuS,247093
0.371,0.609,-5.524,0.0295,0.386,0.0,0.104,0.426,136.526,5K7AMlpc4796JRWXb26nCV,266533
0.529,0.811,-5.62,0.0511,0.0317,0.0,0.311,0.454,102.703,2CVJECHIdpe8otFH0XFI4F,223573
0.591,0.45,-6.369,0.0266,0.671,2.23e-05,0.159,0.344,135.893,4YjjNHtEsTX6Af4mCTupT5,226680
0.249,0.834,-8.21,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,5EWPGh7jbTNO2wakv8LjUI,547107
0.416,0.546,-7.728,0.0297,0.492,0.0,0.0845,0.418,159.929,5uaTGZyDMK1iZ9eW1qeBEX,300333
0.548,0.769,-4.853,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,6Gfmj0HbpvxTdW0sdlzTDU,248280
0.655,0.786,-4.451,0.034,0.163,5.99e-05,0.124,0.378,113.964,2YVCkTYJpv5jelYrHYoEG8,256013
0.615,0.613,-5.233,0.0329,0.289,0.0,0.122,0.517,153.783,3ceKgvL552YX6TRd8czbIA,292747
0.587,0.895,-3.166,0.0355,0.0594,0.0,0.141,0.73,131.962,6MMAUZfcDKtjbljNowTCuf,229533
0.541,0.895,-4.884,0.0367,0.0163,0.0,0.571,0.657,102.078,2F08d4KocfOdWhn7aK3gDI,242027
0.635,0.852,-4.243,0.0375,0.302,0.0,0.149,0.351,88.028,04rZkq3ihHmGNfKPgBiTX1,272987
0.621,0.874,-2.823,0.0338,0.151,0.0,0.287,0.712,97.079,2WsWOqZk5YKJD1WTGKihRp,185493
0.64,0.929,-4.379,0.0808,0.29,0.0,0.229,0.572,122.759,2Q8SDquWsdCfxlkMO3YECO,228760
0.499,0.765,-4.148,0.0521,0.113,0.0,0.0509,0.665,83.916,79YeQbd1p7MsuT7wHQLRYY,232707
0.661,0.604,-6.436,0.0358,0.248,0.0,0.0469,0.721,95.971,6QeMRyd3BmSfJbaNay3dpe,277600
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,198973
0.804,0.886,-2.512,0.04,0.0837,0.0,0.266,0.789,144.946,0pSBuHjILhNEo55xK1zrRt,238587
0.944,0.624,-3.983,0.111,0.0386,0.0,0.147,0.223,138.993,1UZlnzG10o4rE7wM8HUqVh,156259
0.792,0.625,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987
0.68,0.735,-5.553,0.0482,0.0505,0.00132,0.109,0.523,106.994,5huOzlgCK7PsMSG4TFBvKY,213120
0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,09IStsImFySgyp0pIQdqAc,184732
0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,223347
0.493,0.532,-10.561,0.239,0.306,0.0,0.347,0.561,83.668,6YmWSu43kuuKGoYYgHrb1r,190107
0.712,0.862,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,6ECp64rv50XVz93WvxXMGF,206200
0.483,0.777,-5.049,0.0618,0.017,1.94e-05,0.209,0.572,153.054,1Pyxh8ERS8aouSSOQVvVsz,252560
0.836,0.584,-7.228,0.0366,0.00758,0.0,0.064,0.965,106.97,1qH2p20N5CoKD29xDzFVZ7,195427
0.646,0.741,-4.973,0.034,0.0275,0.0,0.312,0.571,123.077,6h5PAsRni4IRlxWr6uDPTP,203000
0.541,0.591,-6.688,0.0336,0.289,0.000431,0.124,0.116,111.676,0cBPuDA3xUjR4Vh9o7CKy8,306320
0.614,0.615,-6.7,0.0444,0.054,0.0,0.0921,0.374,95.941,0zbzrhfVS9S2TszW3wLQZ7,220291
0.553,0.711,-4.275,0.0378,0.0216,0.0,0.142,0.293,99.515,7nZBRPj89rgeZ5eBLp2J7P,222213
0.853,0.599,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0n4bITAu0Y0nigrz3MFJMb,263827
0.164,0.919,-5.834,0.149,0.0707,2.25e-06,0.158,0.662,190.182,5SlKhhXtzd3Cj74HYmHZNz,189573
0.731,0.804,-5.235,0.245,0.0826,0.0,0.145,0.611,166.158,7mgszK6XFiihnQ7kfrie8N,207315
0.692,0.692,-6.065,0.0818,0.189,0.0,0.0884,0.75,153.255,2VdKelTyQHxQKyeTbimoHS,160107
0.582,0.822,-4.861,0.0365,0.00749,2.09e-06,0.818,0.471,100.025,0iQ77tSa7ncj7zBPtVx6cU,261373
0.801,0.759,-5.398,0.0378,0.657,0.0,0.0897,0.821,129.971,4S518ci8UY4op0Xyp6Hx6o,262773
0.527,0.902,-5.352,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,5dNGORzxFb5z3v7vSAFkTU,191040
0.56,0.776,-6.549,0.564,0.508,0.0,0.0994,0.763,71.251,26PuuuOngXVqnbnsvnOFUe,218371
0.75,0.56,-8.094,0.105,0.546,0.0,0.111,0.459,140.06,3swc6WTsr7rl9DqQKQA55C,221440
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0e7ipj03S05BNilyu5bRzt,218147
0.664,0.667,-5.941,0.154,0.64,1.22e-06,0.0753,0.381,180.064,32lItqlMi4LBhb4k0BaSaC,227533
0.454,0.66,-4.357,0.168,0.0364,0.0,0.181,0.568,184.353,4u8Gkqyg87iGSW3hQbbnQZ,212689
0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,217307
0.647,0.616,-4.948,0.0272,0.277,0.0,0.0816,0.79,93.019,7bXvOMQ3UrcTS1dO9Ppzsg,218760
0.664,0.698,-5.084,0.067,0.127,0.0,0.118,0.573,135.023,2pwnEzgIzYL4AOw4ousjkB,201004
0.609,0.73,-4.669,0.0668,0.00451,0.0,0.0482,0.414,91.215,0BXgcEJSZaTE2g5fjVsppr,266267
0.636,0.855,-4.19,0.0593,0.00134,0.0,0.31,0.649,95.119,2phl4xGeVfWAzEEAJiesVV,220453
0.569,0.683,-4.269,0.148,0.199,0.0,0.108,0.634,156.154,0A9hK4eLHKyvoRq0aOrDbG,204427
0.69,0.622,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04,6uBhi9gBXWjanegOb2Phh0,210091
0.718,0.926,-3.511,0.0494,0.027,1.76e-05,0.0513,0.54,108.018,2syQ0f4SAQdzvlAewPl1DJ,204583
0.497,0.97,-4.851,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,6PwjJ58I4t7Mae9xfZ9l9v,197200
0.732,0.678,-4.977,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,6huNf4dutXRjJyGn7f5BPS,211421
0.595,0.789,-4.031,0.0398,0.0593,0.000794,0.176,0.437,173.978,1EM5GHAu3x05YUkF55LYyb,192960
0.657,0.693,-5.323,0.0332,0.0864,9.22e-05,0.137,0.271,120.041,2FuPPSFmGj4XIJepeHwz7D,195827
0.731,0.588,-5.217,0.0749,0.334,0.0,0.278,0.449,80.019,7cWyFwAaxdK2HSRuiRkMjy,235720
0.838,0.546,-6.811,0.295,0.153,0.0,0.0656,0.745,137.027,51LIqkda3pTeECZUhMnool,206533
0.653,0.802,-5.308,0.0666,0.161,0.0,0.143,0.56,167.952,6Xy7bkDe5xz2f7vtlUIjQE,255000
0.552,0.881,-4.474,0.0433,0.291,0.0,0.328,0.872,106.057,3H8k8Oo1KTJPyu0ic7letU,222693
0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924,3GCdLUSnKSMJhs4Tj6CV3s,232187
0.651,0.657,-8.232,0.402,0.533,1.04e-06,0.25,0.67,76.56,1Djpd97nIdTT6elelEaldS,174813
0.733,0.663,-5.766,0.0322,0.101,6.98e-06,0.0694,0.53,127.974,7oekneJCJO74ycdLzdk16v,215493
0.637,0.864,-4.381,0.0468,0.484,0.0,0.222,0.706,99.995,2RiBogNRfulkNf7fVbPOrJ,214720
0.388,0.66,-7.372,0.0308,0.312,0.000307,0.0943,0.401,143.554,429EttO8gs0bDo2SQfUNSm,230507
0.595,0.723,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,29jtZGdgpE2lWm2mkIt6HS,223640
0.386,0.675,-5.481,0.0424,0.323,3.68e-06,0.14,0.429,189.894,5J7zqPpQkN9JZiaELHNKSL,206360
0.918,0.58,-7.501,0.322,0.00108,6.12e-05,0.106,0.611,139.977,6HJ34Zyw6bg8yGm28AxLXf,181415
0.631,0.402,-11.125,0.0286,0.616,0.0114,0.0892,0.598,78.0,70HWRkitkAKfos500LBk0T,228480
0.598,0.622,-6.948,0.0285,0.0959,8.04e-05,0.0934,0.824,104.497,5sHlU2ejWIzJDHgSrwSxx6,216207
0.659,0.338,-10.004,0.0336,0.664,0.000912,0.108,0.486,70.267,0WTQ3OVvyuD49BfO99Q6y7,236867
0.689,0.584,-5.768,0.119,0.339,0.0,0.297,0.676,156.572,4F1yvJfQ7gJkrcgFJQDjOr,191680
0.583,0.719,-5.643,0.035,0.00184,0.0356,0.0919,0.299,123.999,0dkVfwcvkMKNs4L7v7EfRG,202107
0.657,0.828,-5.544,0.0728,0.00847,0.0,0.326,0.566,115.954,0ccwMrlZONy5yXrirq7lTe,196787
0.653,0.737,-5.446,0.0388,0.0181,0.0,0.136,0.763,99.033,54PUd1iY2N2a5DPb7qnrzj,168200
0.644,0.549,-5.415,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,6IwKcFdiRQZOWeYNhUiWIv,253813
0.682,0.545,-7.981,0.0324,0.14,0.0,0.119,0.592,113.962,1kvGyV4fgzwCXxYfZ2ORiy,216160
0.618,0.504,-7.571,0.0347,0.274,0.0,0.105,0.253,138.031,0g0wipczs90NRHjFHA6Fg4,195173
0.739,0.384,-15.045,0.0352,0.777,3.62e-06,0.0802,0.488,96.034,6z1YsLGfOU1qg3QbsFbMoR,175047
0.469,0.82,-5.011,0.0454,0.0277,0.0,0.103,0.867,181.027,4Jjr9IXCJVWIXOTuXDBNoq,205373
0.45,0.656,-7.049,0.0472,0.664,3.02e-06,0.259,0.782,106.61,3MrWxJaD2AT0W9DjWF64Vm,287307
0.473,0.859,-5.948,0.0396,0.194,2.6e-06,0.161,0.787,75.824,2yARskwKoNDTbL61y3qqjy,215120
0.268,0.765,-4.891,0.0419,0.0298,0.0,0.0852,0.262,167.22,5W04joH7VXgHjdNugoWmOB,225507
0.549,0.946,-3.567,0.043,0.0155,0.00238,0.109,0.364,105.22,1dv9NZzzUeuMRwqqnsWbyW,231367
0.631,0.354,-10.913,0.0324,0.722,1.66e-06,0.171,0.521,89.994,6iAu1ZHWQT8VmSQWZM40m7,264173
0.584,0.363,-8.402,0.027,0.865,0.0859,0.151,0.373,140.142,3ogA3HTz2gSGTX8f135LJ5,273959
0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,187147
0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347
0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373
0.744,0.621,-7.661,0.0547,0.43,0.000169,0.114,0.716,77.605,526YVuTYcOYJLXeuobJV2H,181297
0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,4IoYz8XqqdowINzfRrFnhi,241853
0.589,0.704,-4.772,0.0303,0.151,0.0,0.067,0.437,84.956,4W38RXuQNuoTSwVsQA1OGC,186253
0.664,0.706,-7.453,0.0451,0.21,6.86e-05,0.127,0.286,100.006,2i5PdrTmEo9dsxTeGccYgo,240747
0.512,0.545,-10.154,0.0294,0.111,0.00177,0.135,0.346,83.94,4WtkYdCG4n80h08Ep5SmDI,201533
0.731,0.772,-4.559,0.0258,0.0407,0.0,0.449,0.928,110.04,7sk4RFtliYFKSgjKnsJg4t,255480
0.629,0.737,-4.309,0.0323,0.332,0.0,0.147,0.341,87.068,3vzmDjQ7E6gzAVg4ecp6XU,199813
0.64,0.835,-4.806,0.0413,0.0726,3.11e-06,0.132,0.704,109.497,7LimFGKop84KMDutqYaNIF,205920
0.618,0.672,-7.92,0.0353,0.441,1.49e-06,0.214,0.705,133.439,4TJUS843fKiqqIzycM74Oy,211307
0.666,0.916,-2.946,0.0329,0.0897,0.0,0.371,0.828,128.516,4B5AboZGPa0rUAxEZCnk0I,223693
0.64,0.788,-9.012,0.035,0.232,0.0,0.144,0.774,128.961,7riuy1t0Kt3SRgMtFxX0FR,243107
0.557,0.571,-8.106,0.0281,0.476,0.00114,0.101,0.392,80.981,5slddJ629YcePvqD6Uyk8r,219600
0.612,0.791,-3.519,0.0291,0.224,0.0,0.112,0.786,133.977,7uP8EdxzkWALJWz8q0MFAC,207040
0.558,0.872,-4.401,0.0449,0.178,0.0,0.173,0.472,143.971,3kv6omImmKEfOVJWjstusF,213547
0.576,0.726,-4.625,0.035,0.255,0.0,0.108,0.582,136.802,5yIiXdLRE85OBiQmCaUenq,215720
0.571,0.826,-4.475,0.0362,0.0446,0.0,0.343,0.713,90.966,4iLPK8QnOvqm0Azbsk2GDn,189000
0.708,0.524,-12.644,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,6iy4PoAuZBMvtrlDX4VxC7,200667
0.549,0.703,-6.68,0.0348,0.0223,0.0,0.205,0.717,164.046,1W4qAB7PN614dioJw9iCNP,204627
0.555,0.437,-13.131,0.025,0.279,2.5e-06,0.0782,0.517,88.729,1lBsIqKGucHrx0cIHj8Si4,227800
0.765,0.87,-5.191,0.0499,0.168,0.0,0.125,0.684,106.06,3VHevS1BocAcrihLnl11DG,183960
0.725,0.543,-9.709,0.0273,0.132,3.68e-06,0.0685,0.693,118.56,45Trq2Z70v2ENMmwjGU8xS,228827
0.507,0.85,-5.679,0.0472,0.378,0.0,0.0567,0.847,171.8,6leiB1fEsTnVCuPiielde5,183733
0.616,0.758,-8.43,0.0434,0.093,0.0,0.132,0.447,141.495,20dc1jFEG3azMMyvpHj8La,202933
0.527,0.856,-4.239,0.0629,0.00379,0.0,0.13,0.573,74.972,79I1s6rpI6QnDoi85QGNDE,199242
0.664,0.739,-7.229,0.0415,0.0364,4.99e-05,0.282,0.759,110.101,1fYypIR0kaFzaSRbzvtjl9,182120
0.721,0.735,-11.849,0.0284,0.115,0.0,0.0499,0.961,127.575,65N3RYCN1DgfY0Zcv5k9kr,178867
0.592,0.422,-11.549,0.0332,0.614,0.0015,0.158,0.536,94.597,1gKSpFpX3poa17WIAyFVsp,153200
0.548,0.742,-4.757,0.0287,0.108,0.0,0.0852,0.352,143.966,4i03jcO0O06RWfddcDlQoO,219293
0.597,0.732,-5.746,0.0292,0.278,0.0,0.0999,0.54,133.982,4kxK4hgOGTnHL8Y2tQ9uxu,197800
0.596,0.861,-4.872,0.0303,0.16,0.0,0.33,0.512,114.941,3bP9qD6b6531KeUfT8ZaXi,181023
0.566,0.716,-5.028,0.0304,0.0545,0.0,0.102,0.492,148.144,1fEZauQrdJi6S6Xzvd9dMn,246533
0.49,0.817,-5.405,0.0355,0.455,0.0,0.0885,0.808,168.115,4etE2X6t7GmyiuYLIdI8H5,230373
0.445,0.744,-7.978,0.0424,0.343,6.73e-05,0.167,0.48,185.199,4AQWKGBWTR7fVuUKxi5sKE,208267
0.497,0.701,-5.996,0.0306,0.0507,0.0,0.103,0.376,172.126,7Lmwj2fe8MpGXypOuLGO2C,193133
0.602,0.631,-7.371,0.033,0.332,0.0,0.12,0.472,138.389,4Fpq4QkR06QRDkujBUk0JY,272267
0.656,0.696,-5.917,0.0261,0.0134,0.0,0.0753,0.966,108.015,63w0QA1wiV7QhF9jeiHETF,186627
0.434,0.831,-4.774,0.0453,0.0651,0.0,0.119,0.596,156.034,6CyJlVAEFlNdpggOLanytL,185440
0.505,0.842,-3.316,0.0475,0.0576,0.0,0.111,0.671,172.136,0jSIovJtKxEXH6vI4oRx7I,208693
0.597,0.86,-2.315,0.0461,0.196,0.0,0.087,0.818,172.064,5g15o2Sm55Hn9ShK5yEXgp,190587
0.632,0.773,-7.956,0.0381,0.215,2.7e-05,0.365,0.901,156.88,7pY4ul6PNtKKHCCQgYVtT7,172200
0.588,0.608,-5.991,0.0288,0.151,6.39e-06,0.139,0.546,131.946,3RtA16IFjyhtg5oW8oUBeT,220320
0.542,0.836,-6.45,0.0597,0.119,0.0,0.0872,0.526,168.046,2rGgjcjiq1JKRISnDuqlTA,187813
0.687,0.898,-3.93,0.042,0.206,0.0,0.284,0.952,129.542,5Lwc3DTWzX6JaW2x2PZezt,213973
0.506,0.92,-3.982,0.0537,0.00182,0.0,0.26,0.792,156.026,4BXH2jK8DaGMhW5xyfxbtc,179240
0.527,0.723,-6.134,0.0411,0.217,0.0,0.037,0.888,160.465,4PJXT82AZtlDW4Q71b43oz,236800
0.491,0.907,-3.594,0.0481,0.0491,0.0,0.242,0.631,199.943,4LiMQ6G9n84rDUBs9wtwz6,182667
0.48,0.969,-2.887,0.0448,0.0471,1.03e-06,0.0844,0.833,171.93,2lc6qDjqFnAfhE4b1ANcQw,220267
0.49,0.716,-6.681,0.0441,0.022,0.00048,0.0591,0.288,74.988,6GR9H9az2e5mC5HVfKIsgw,287240
0.646,0.887,-4.452,0.0381,0.127,0.000259,0.0698,0.522,110.963,0qup7d7G2WffwARHKrqT2x,323467
0.562,0.767,-7.621,0.0379,0.0161,2.7e-06,0.0588,0.838,167.833,43S2S9ntMaJP3tYaTCscaK,188760
0.671,0.501,-13.119,0.0594,0.342,0.0,0.194,0.86,87.04,5KqldkCunQ2rWxruMEtGh0,214880
0.623,0.879,-5.956,0.0804,0.258,0.0,0.0333,0.894,160.022,6im9HTG81OehgS93wF9a3q,205707
0.524,0.797,-4.777,0.0329,0.209,0.0,0.286,0.783,159.859,73njvNJmgXA180vTPkA16C,227840
0.59,0.887,-2.634,0.0353,0.0504,0.0,0.132,0.679,120.061,3jSyE8r8vgg8fmwojoMzql,184387
0.606,0.652,-6.982,0.0281,0.323,0.0,0.201,0.476,97.155,5AnSllIrgGsCZzZJkVnApx,182493
0.689,0.886,-7.066,0.0382,0.0664,0.0,0.278,0.906,122.07,3QV7NYkrmV0Q0IHdFJw9hO,248067
0.492,0.823,-8.526,0.0297,0.127,0.0,0.0523,0.702,94.342,2op0kDNARK2VHWHntEeH4g,215173
0.479,0.698,-7.914,0.0277,0.198,0.0,0.126,0.673,159.699,0nDjzA4kns1QOWPXuOn6Xw,201600
0.51,0.96,-4.458,0.0433,0.0261,0.0,0.132,0.922,80.0,0s77V2jfwyd8Mz5YHFXPJi,220267
0.5,0.743,-4.562,0.0412,0.34,0.000279,0.279,0.732,165.744,4454cWrQ1NtK319LQ3wiw8,197933
0.716,0.72,-2.183,0.0319,0.307,0.0,0.135,0.464,122.512,7GQjJEwqlp6m5HNWVQd6OR,215853
0.581,0.691,-5.33,0.0333,0.257,0.0,0.11,0.299,137.985,7A5CReD6yWe0rrkJym34QI,239413
0.746,0.443,-11.305,0.0359,0.663,0.0,0.223,0.554,91.11,7lUE02KHkZM44BZgjCaWRO,198333
0.404,0.845,-4.647,0.049,0.00637,1.34e-05,0.357,0.591,165.703,43lL05gZ1DqG4YJ74rCPmM,231027
0.526,0.816,-4.009,0.0421,0.0285,0.0,0.22,0.414,144.032,6GBUsjHfZuweYf5lQEz6mP,234760
0.611,0.964,-3.076,0.0464,0.0441,7.37e-05,0.109,0.9,144.014,7dL2kSVsBelmkQHbkNkx1l,225280
0.576,0.849,-3.057,0.0386,0.511,3.89e-05,0.109,0.666,137.982,0Utg7sirTPqrs6Cx0FbriQ,196747
0.538,0.813,-5.221,0.0628,0.104,2.48e-06,0.312,0.485,150.784,3zqd3gb2c6wxwHdg1QPcMF,277360
0.647,0.586,-6.883,0.0313,0.115,1.69e-06,0.121,0.165,87.994,5FVuERsYqtKKAaWe62NBnv,228907
0.537,0.693,-5.256,0.0847,0.0566,0.0,0.146,0.581,176.004,3Qe097eJNp9MfpT2PieEw0,181210
0.605,0.609,-7.063,0.0278,0.188,0.0,0.0982,0.275,119.914,2WQAknZHrJAEQOFXe0F44P,230333
0.579,0.695,-5.605,0.0276,0.159,0.0,0.0691,0.522,85.435,7214JBI8HCXTNTaB8e9z4u,215067
0.581,0.767,-6.28,0.0406,0.157,0.0,0.278,0.832,152.011,1MDogqDrStFSO9cdUTUFem,222613
0.475,0.936,-2.545,0.0413,0.0418,0.0,0.0873,0.598,151.988,2yWtLaPCOUDyi7f1lOXCn5,209587
0.791,0.715,-5.809,0.0377,0.353,0.0,0.115,0.593,112.027,5sBSPQ1yil0xjwH8IqQe3U,166787
0.729,0.688,-7.468,0.0264,0.127,9.44e-06,0.295,0.671,123.867,1TanmIWbaUj5NVwJ3k4XPd,219600
0.491,0.841,-3.579,0.0421,0.0471,0.0,0.0886,0.721,199.851,6XD3HMATLswheYevIfKkSi,163067
0.412,0.457,-9.142,0.0288,0.409,0.0187,0.0978,0.202,74.824,15fZHvjZXoAILTvmt4EXIk,187733
0.488,0.713,-6.148,0.0472,0.0569,0.0,0.305,0.483,167.973,6WCqjXvMxAN2yP4dzeoyhF,199747
0.529,0.811,-5.62,0.0511,0.0317,0.0,0.311,0.454,102.703,2CVJECHIdpe8otFH0XFI4F,223573
0.928,0.481,-9.35,0.287,0.105,0.0,0.176,0.613,134.007,343YBumqHu19cGoGARUTsd,210937
0.713,0.526,-5.046,0.032,0.00767,0.000148,0.124,0.131,131.05,1wHZx0LgzFHyeIZkUydNXq,262693
0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,223347
0.661,0.544,-7.034,0.0292,0.368,0.0,0.0739,0.76,96.192,0YQqCbb5UqFm4H2G4J2xCI,234733
0.78,0.575,-5.628,0.139,0.106,0.0,0.129,0.273,81.502,0SGkqnVQo9KPytSri1H6cF,222360
0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347
0.781,0.526,-6.986,0.293,0.0633,0.0,0.0457,0.665,94.993,6CjtS2JZH9RkDz5UVInsa9,235613
0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,09IStsImFySgyp0pIQdqAc,184732
0.75,0.56,-8.094,0.105,0.546,0.0,0.111,0.459,140.06,3swc6WTsr7rl9DqQKQA55C,221440
0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,08bNPGLD8AhKpnnERrAc6G,202621
0.707,0.632,-7.031,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,1LhMopPAallLeaeNutqbgS,278893
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,5bcTCxgc7xVfSaMV3RuVke,223413
0.585,0.909,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,3CA9pLiwRIGtUBiMjbZmRw,210747
0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,5mCPDVBb16L4XQwDdbRUpz,298941
0.708,0.648,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,45Egmo7icyopuzJN0oMEdk,201707
0.42,0.612,-5.359,0.048,0.0917,0.0,0.0914,0.135,159.685,1G5S1rEr4L57ftizRHcYDP,248253
0.629,0.891,-5.664,0.0824,0.101,1.5e-05,0.527,0.665,98.959,2PLq66Pulj13Ov30kBBxuG,206585
0.334,0.567,-5.736,0.0414,0.368,2.78e-05,0.0953,0.12,110.545,1zNkDuAsIpMf9vAMxeZ8Ih,255160
0.627,0.921,-4.689,0.0365,0.0231,0.0,0.0907,0.567,116.006,1TcsQKPRu4AVSP5E7a8mXe,247047
0.499,0.799,-3.422,0.0292,0.182,0.0,0.076,0.477,101.988,1kWUud3vY5ij5r62zxpTRy,255645
0.349,0.304,-8.184,0.0288,0.833,0.0,0.154,0.278,139.541,1hXcrsQffEBFCW0Pb3Envz,187573
0.61,0.813,-4.048,0.0301,0.127,0.0,0.107,0.729,87.005,4BhKsrfLowNbN7F3JVhI8i,215133
0.5,0.658,-6.399,0.0345,0.623,0.0,0.159,0.27,76.088,5t35FJYwzRt9MG3ae2O41L,221080
0.545,0.472,-7.552,0.0279,0.434,0.0,0.0684,0.193,134.027,5VUQsLff8A3ruAyCdTxqzg,335907
0.5,0.836,-6.165,0.0454,0.00107,4.03e-05,0.197,0.41,90.011,2lrHKMXyu8LTLxMorzJkTQ,207173
0.587,0.739,-5.762,0.0365,0.0539,2.08e-06,0.049,0.549,100.005,7zJg7aNCvTKW9EtG1Dvzkl,215933
0.329,0.509,-6.607,0.0333,0.374,0.0,0.12,0.227,127.119,7zuwaenG5AF0vG7o7kMduX,276187
0.436,0.6,-4.4,0.0273,0.291,0.0,0.0996,0.181,145.004,2tMjhETPLkWILXN3NnmDt3,297147
0.331,0.427,-7.431,0.0302,0.498,0.0,0.108,0.141,157.938,3s0h3pyKFrS3XX6ZLBPx6s,255173
0.511,0.64,-7.161,0.0276,0.0917,0.0,0.246,0.224,81.977,4G29gmjS7Z2nEFeM7FA6wx,323867
0.37,0.653,-6.819,0.0263,0.011,1.05e-05,0.115,0.346,164.152,4Zyf0pjpdBBIfp4oax9PG5,297640
0.522,0.592,-4.287,0.0255,0.0589,0.0,0.11,0.393,79.026,0co8dS1eYzTanYw3N5BEvM,280880
0.641,0.633,-7.295,0.0271,0.104,0.0,0.262,0.279,114.993,08shoW0qPqgMDnNQppWAQj,305333
0.576,0.413,-7.935,0.0279,0.691,0.0,0.098,0.252,139.956,2zqbu8PfKMlNHKBXUvLvWi,301173
0.619,0.701,-6.933,0.0403,0.00996,0.0,0.293,0.147,132.015,7h3MFqQ6AZRQxc0FPpLmXx,273133
0.522,0.857,-6.511,0.0384,0.195,0.0,0.204,0.601,157.878,5lSVszuv0PGnfvh2HTWq1k,241747
0.446,0.0836,-14.143,0.0556,0.885,0.0,0.112,0.343,145.505,4gmjQVNqjqyBKNEhzUUTUL,260867
0.553,0.545,-7.991,0.0279,0.291,0.0,0.136,0.333,135.88,2oEy4YPNn1h6ZQRpcIFk6Q,249600
0.425,0.862,-3.996,0.0659,0.0553,0.0,0.221,0.459,164.044,28Bao9cmaIMsqxragOM8ba,239973
0.441,0.572,-6.058,0.0306,0.375,2.55e-06,0.125,0.117,76.026,1TZ6JA8zODCeljlpxA10LT,296427
0.464,0.306,-8.795,0.0272,0.773,0.0,0.0741,0.182,78.125,2AD1iPNwsV3Th0QI2Va4jb,248547
